monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date,service_id
1,1,1,1,0,1,1,20251109,20251201,590
1,1,1,1,0,1,1,20251109,20251209,130
1,1,1,1,0,1,1,20251109,20251209,527
1,1,1,1,0,1,1,20251110,20251209,694
1,1,1,1,0,1,1,20251114,20251123,793
1,1,1,1,0,1,1,20251115,20251120,954
1,1,1,1,0,1,1,20251124,20251209,519
1,1,1,1,0,1,1,20251125,20251208,882
1,1,1,1,0,1,1,20251128,20251207,635
1,1,1,1,0,1,1,20251129,20251204,981
1,1,1,1,0,1,1,20251129,20251207,731
1,1,1,1,0,1,1,20251130,20251209,866
1,1,1,1,0,1,1,20251202,20251209,310
1,1,1,1,1,0,0,20251109,20251209,179
1,1,1,1,1,0,0,20251109,20251209,202
1,1,1,1,1,0,0,20251109,20251209,496
1,1,1,1,1,0,0,20251109,20251209,659
1,1,1,1,1,0,0,20251109,20251209,906
1,1,1,1,1,0,0,20251110,20251114,406
1,1,1,1,1,0,0,20251110,20251114,753
1,1,1,1,1,0,0,20251110,20251127,156
1,1,1,1,1,0,0,20251110,20251128,127
1,1,1,1,1,0,0,20251110,20251128,252
1,1,1,1,1,0,0,20251110,20251128,358
1,1,1,1,1,0,0,20251110,20251128,381
1,1,1,1,1,0,0,20251110,20251128,507
1,1,1,1,1,0,0,20251110,20251128,574
1,1,1,1,1,0,0,20251110,20251128,661
1,1,1,1,1,0,0,20251110,20251128,92
1,1,1,1,1,0,0,20251110,20251128,990
1,1,1,1,1,0,0,20251110,20251205,596
1,1,1,1,1,0,0,20251110,20251209,112
1,1,1,1,1,0,0,20251110,20251209,115
1,1,1,1,1,0,0,20251110,20251209,148
1,1,1,1,1,0,0,20251110,20251209,150
1,1,1,1,1,0,0,20251110,20251209,153
1,1,1,1,1,0,0,20251110,20251209,215
1,1,1,1,1,0,0,20251110,20251209,222
1,1,1,1,1,0,0,20251110,20251209,254
1,1,1,1,1,0,0,20251110,20251209,260
1,1,1,1,1,0,0,20251110,20251209,277
1,1,1,1,1,0,0,20251110,20251209,283
1,1,1,1,1,0,0,20251110,20251209,33
1,1,1,1,1,0,0,20251110,20251209,346
1,1,1,1,1,0,0,20251110,20251209,414
1,1,1,1,1,0,0,20251110,20251209,537
1,1,1,1,1,0,0,20251110,20251209,663
1,1,1,1,1,0,0,20251110,20251209,674
1,1,1,1,1,0,0,20251110,20251209,683
1,1,1,1,1,0,0,20251110,20251209,778
1,1,1,1,1,0,0,20251110,20251209,786
1,1,1,1,1,0,0,20251110,20251209,805
1,1,1,1,1,0,0,20251110,20251209,809
1,1,1,1,1,0,0,20251110,20251209,867
1,1,1,1,1,0,0,20251110,20251209,977
1,1,1,1,1,0,0,20251110,20251209,98
1,1,1,1,1,0,0,20251111,20251117,221
1,1,1,1,1,0,0,20251111,20251121,441
1,1,1,1,1,0,0,20251111,20251130,1007
1,1,1,1,1,0,0,20251112,20251209,485
1,1,1,1,1,0,0,20251113,20251119,271
1,1,1,1,1,0,0,20251113,20251121,475
1,1,1,1,1,0,0,20251114,20251120,434
1,1,1,1,1,0,0,20251114,20251121,720
1,1,1,1,1,0,0,20251114,20251123,736
1,1,1,1,1,0,0,20251114,20251209,327
1,1,1,1,1,0,0,20251114,20251209,770
1,1,1,1,1,0,0,20251116,20251124,169
1,1,1,1,1,0,0,20251117,20251121,947
1,1,1,1,1,0,0,20251117,20251124,448
1,1,1,1,1,0,0,20251117,20251130,765
1,1,1,1,1,0,0,20251117,20251209,494
1,1,1,1,1,0,0,20251117,20251209,515
1,1,1,1,1,0,0,20251117,20251209,620
1,1,1,1,1,0,0,20251117,20251209,679
1,1,1,1,1,0,0,20251118,20251127,65
1,1,1,1,1,0,0,20251118,20251209,903
1,1,1,1,1,0,0,20251119,20251127,609
1,1,1,1,1,0,0,20251119,20251130,587
1,1,1,1,1,0,0,20251119,20251205,542
1,1,1,1,1,0,0,20251119,20251209,18
1,1,1,1,1,0,0,20251119,20251209,696
1,1,1,1,1,0,0,20251120,20251127,289
1,1,1,1,1,0,0,20251120,20251128,796
1,1,1,1,1,0,0,20251120,20251130,122
1,1,1,1,1,0,0,20251120,20251130,984
1,1,1,1,1,0,0,20251120,20251209,308
1,1,1,1,1,0,0,20251121,20251128,157
1,1,1,1,1,0,0,20251121,20251130,991
1,1,1,1,1,0,0,20251124,20251128,234
1,1,1,1,1,0,0,20251124,20251128,24
1,1,1,1,1,0,0,20251124,20251128,276
1,1,1,1,1,0,0,20251124,20251128,298
1,1,1,1,1,0,0,20251124,20251128,550
1,1,1,1,1,0,0,20251124,20251128,807
1,1,1,1,1,0,0,20251124,20251128,861
1,1,1,1,1,0,0,20251124,20251128,913
1,1,1,1,1,0,0,20251124,20251205,513
1,1,1,1,1,0,0,20251124,20251208,483
1,1,1,1,1,0,0,20251124,20251209,116
1,1,1,1,1,0,0,20251124,20251209,273
1,1,1,1,1,0,0,20251124,20251209,323
1,1,1,1,1,0,0,20251124,20251209,337
1,1,1,1,1,0,0,20251124,20251209,39
1,1,1,1,1,0,0,20251124,20251209,638
1,1,1,1,1,0,0,20251124,20251209,768
1,1,1,1,1,0,0,20251124,20251209,816
1,1,1,1,1,0,0,20251124,20251209,854
1,1,1,1,1,0,0,20251124,20251209,902
1,1,1,1,1,0,0,20251124,20251209,95
1,1,1,1,1,0,0,20251125,20251209,280
1,1,1,1,1,0,0,20251125,20251209,508
1,1,1,1,1,0,0,20251126,20251209,83
1,1,1,1,1,0,0,20251127,20251209,386
1,1,1,1,1,0,0,20251128,20251205,256
1,1,1,1,1,0,0,20251128,20251209,931
1,1,1,1,1,0,0,20251130,20251209,968
1,1,1,1,1,0,0,20251201,20251205,147
1,1,1,1,1,0,0,20251201,20251209,318
1,1,1,1,1,0,0,20251201,20251209,571
1,1,1,1,1,0,0,20251201,20251209,66
1,1,1,1,1,0,0,20251202,20251209,566
1,1,1,1,1,0,1,20251109,20251114,2
1,1,1,1,1,0,1,20251109,20251114,389
1,1,1,1,1,0,1,20251109,20251114,501
1,1,1,1,1,0,1,20251109,20251114,565
1,1,1,1,1,0,1,20251109,20251114,741
1,1,1,1,1,0,1,20251109,20251128,214
1,1,1,1,1,0,1,20251109,20251128,43
1,1,1,1,1,0,1,20251109,20251205,52
1,1,1,1,1,0,1,20251109,20251209,17
1,1,1,1,1,0,1,20251109,20251209,198
1,1,1,1,1,0,1,20251109,20251209,27
1,1,1,1,1,0,1,20251109,20251209,293
1,1,1,1,1,0,1,20251109,20251209,335
1,1,1,1,1,0,1,20251109,20251209,361
1,1,1,1,1,0,1,20251109,20251209,403
1,1,1,1,1,0,1,20251109,20251209,538
1,1,1,1,1,0,1,20251109,20251209,616
1,1,1,1,1,0,1,20251109,20251209,657
1,1,1,1,1,0,1,20251109,20251209,693
1,1,1,1,1,0,1,20251109,20251209,751
1,1,1,1,1,0,1,20251109,20251209,779
1,1,1,1,1,0,1,20251109,20251209,819
1,1,1,1,1,0,1,20251109,20251209,881
1,1,1,1,1,0,1,20251109,20251209,938
1,1,1,1,1,0,1,20251110,20251128,784
1,1,1,1,1,0,1,20251110,20251209,1003
1,1,1,1,1,0,1,20251110,20251209,288
1,1,1,1,1,0,1,20251110,20251209,456
1,1,1,1,1,0,1,20251110,20251209,723
1,1,1,1,1,0,1,20251110,20251209,865
1,1,1,1,1,0,1,20251110,20251209,971
1,1,1,1,1,0,1,20251113,20251121,972
1,1,1,1,1,0,1,20251114,20251121,730
1,1,1,1,1,0,1,20251114,20251123,339
1,1,1,1,1,0,1,20251114,20251124,40
1,1,1,1,1,0,1,20251116,20251121,673
1,1,1,1,1,0,1,20251116,20251209,285
1,1,1,1,1,0,1,20251118,20251127,900
1,1,1,1,1,0,1,20251122,20251205,390
1,1,1,1,1,0,1,20251123,20251209,279
1,1,1,1,1,0,1,20251124,20251130,670
1,1,1,1,1,0,1,20251124,20251208,138
1,1,1,1,1,0,1,20251124,20251209,546
1,1,1,1,1,0,1,20251124,20251209,794
1,1,1,1,1,0,1,20251124,20251209,811
1,1,1,1,1,0,1,20251128,20251207,835
1,1,1,1,1,0,1,20251201,20251209,286
1,1,1,1,1,0,1,20251201,20251209,648
1,1,1,1,1,0,1,20251202,20251209,10
1,1,1,1,1,1,0,20251110,20251115,604
1,1,1,1,1,1,0,20251110,20251116,377
1,1,1,1,1,1,0,20251110,20251128,722
1,1,1,1,1,1,0,20251110,20251129,185
1,1,1,1,1,1,0,20251110,20251129,647
1,1,1,1,1,1,0,20251110,20251129,676
1,1,1,1,1,1,0,20251110,20251130,31
1,1,1,1,1,1,0,20251110,20251209,164
1,1,1,1,1,1,0,20251110,20251209,299
1,1,1,1,1,1,0,20251110,20251209,379
1,1,1,1,1,1,0,20251110,20251209,392
1,1,1,1,1,1,0,20251110,20251209,704
1,1,1,1,1,1,0,20251110,20251209,726
1,1,1,1,1,1,0,20251110,20251209,727
1,1,1,1,1,1,0,20251110,20251209,942
1,1,1,1,1,1,0,20251111,20251117,170
1,1,1,1,1,1,0,20251111,20251120,209
1,1,1,1,1,1,0,20251111,20251121,237
1,1,1,1,1,1,0,20251114,20251122,848
1,1,1,1,1,1,0,20251114,20251124,359
1,1,1,1,1,1,0,20251114,20251209,842
1,1,1,1,1,1,0,20251115,20251121,117
1,1,1,1,1,1,0,20251115,20251122,544
1,1,1,1,1,1,0,20251115,20251123,654
1,1,1,1,1,1,0,20251115,20251124,572
1,1,1,1,1,1,0,20251115,20251129,461
1,1,1,1,1,1,0,20251115,20251209,194
1,1,1,1,1,1,0,20251115,20251209,960
1,1,1,1,1,1,0,20251117,20251122,737
1,1,1,1,1,1,0,20251117,20251129,228
1,1,1,1,1,1,0,20251117,20251209,394
1,1,1,1,1,1,0,20251117,20251209,464
1,1,1,1,1,1,0,20251117,20251209,656
1,1,1,1,1,1,0,20251119,20251126,213
1,1,1,1,1,1,0,20251119,20251127,166
1,1,1,1,1,1,0,20251119,20251208,525
1,1,1,1,1,1,0,20251119,20251209,876
1,1,1,1,1,1,0,20251119,20251209,955
1,1,1,1,1,1,0,20251121,20251209,986
1,1,1,1,1,1,0,20251122,20251208,295
1,1,1,1,1,1,0,20251122,20251209,691
1,1,1,1,1,1,0,20251124,20251129,240
1,1,1,1,1,1,0,20251124,20251129,678
1,1,1,1,1,1,0,20251124,20251206,466
1,1,1,1,1,1,0,20251124,20251208,167
1,1,1,1,1,1,0,20251124,20251209,317
1,1,1,1,1,1,0,20251124,20251209,399
1,1,1,1,1,1,0,20251124,20251209,626
1,1,1,1,1,1,0,20251124,20251209,789
1,1,1,1,1,1,0,20251125,20251208,498
1,1,1,1,1,1,0,20251127,20251206,874
1,1,1,1,1,1,0,20251128,20251206,362
1,1,1,1,1,1,0,20251128,20251208,313
1,1,1,1,1,1,0,20251129,20251205,735
1,1,1,1,1,1,0,20251129,20251206,655
1,1,1,1,1,1,0,20251129,20251207,328
1,1,1,1,1,1,0,20251129,20251209,787
1,1,1,1,1,1,0,20251201,20251206,949
1,1,1,1,1,1,0,20251201,20251208,282
1,1,1,1,1,1,0,20251201,20251209,936
1,1,1,1,1,1,0,20251203,20251209,102
1,1,1,1,1,1,1,20251109,20251115,385
1,1,1,1,1,1,1,20251109,20251115,624
1,1,1,1,1,1,1,20251109,20251116,561
1,1,1,1,1,1,1,20251109,20251117,575
1,1,1,1,1,1,1,20251109,20251124,773
1,1,1,1,1,1,1,20251109,20251128,22
1,1,1,1,1,1,1,20251109,20251129,140
1,1,1,1,1,1,1,20251109,20251129,8
1,1,1,1,1,1,1,20251109,20251130,160
1,1,1,1,1,1,1,20251109,20251130,756
1,1,1,1,1,1,1,20251109,20251130,818
1,1,1,1,1,1,1,20251109,20251130,982
1,1,1,1,1,1,1,20251109,20251202,734
1,1,1,1,1,1,1,20251109,20251203,690
1,1,1,1,1,1,1,20251109,20251209,1001
1,1,1,1,1,1,1,20251109,20251209,172
1,1,1,1,1,1,1,20251109,20251209,294
1,1,1,1,1,1,1,20251109,20251209,330
1,1,1,1,1,1,1,20251109,20251209,351
1,1,1,1,1,1,1,20251109,20251209,38
1,1,1,1,1,1,1,20251109,20251209,417
1,1,1,1,1,1,1,20251109,20251209,426
1,1,1,1,1,1,1,20251109,20251209,445
1,1,1,1,1,1,1,20251109,20251209,450
1,1,1,1,1,1,1,20251109,20251209,46
1,1,1,1,1,1,1,20251109,20251209,470
1,1,1,1,1,1,1,20251109,20251209,471
1,1,1,1,1,1,1,20251109,20251209,524
1,1,1,1,1,1,1,20251109,20251209,619
1,1,1,1,1,1,1,20251109,20251209,686
1,1,1,1,1,1,1,20251109,20251209,710
1,1,1,1,1,1,1,20251109,20251209,742
1,1,1,1,1,1,1,20251109,20251209,767
1,1,1,1,1,1,1,20251109,20251209,810
1,1,1,1,1,1,1,20251109,20251209,84
1,1,1,1,1,1,1,20251109,20251209,907
1,1,1,1,1,1,1,20251109,20251209,916
1,1,1,1,1,1,1,20251109,20251209,922
1,1,1,1,1,1,1,20251109,20251209,933
1,1,1,1,1,1,1,20251109,20251209,944
1,1,1,1,1,1,1,20251110,20251116,939
1,1,1,1,1,1,1,20251110,20251118,15
1,1,1,1,1,1,1,20251110,20251129,836
1,1,1,1,1,1,1,20251110,20251130,184
1,1,1,1,1,1,1,20251110,20251130,212
1,1,1,1,1,1,1,20251110,20251130,248
1,1,1,1,1,1,1,20251110,20251130,593
1,1,1,1,1,1,1,20251110,20251130,650
1,1,1,1,1,1,1,20251110,20251130,715
1,1,1,1,1,1,1,20251110,20251130,81
1,1,1,1,1,1,1,20251110,20251209,181
1,1,1,1,1,1,1,20251110,20251209,266
1,1,1,1,1,1,1,20251110,20251209,343
1,1,1,1,1,1,1,20251110,20251209,354
1,1,1,1,1,1,1,20251110,20251209,363
1,1,1,1,1,1,1,20251110,20251209,459
1,1,1,1,1,1,1,20251110,20251209,47
1,1,1,1,1,1,1,20251110,20251209,562
1,1,1,1,1,1,1,20251110,20251209,695
1,1,1,1,1,1,1,20251110,20251209,714
1,1,1,1,1,1,1,20251110,20251209,747
1,1,1,1,1,1,1,20251110,20251209,788
1,1,1,1,1,1,1,20251110,20251209,859
1,1,1,1,1,1,1,20251110,20251209,888
1,1,1,1,1,1,1,20251111,20251117,1004
1,1,1,1,1,1,1,20251111,20251118,946
1,1,1,1,1,1,1,20251111,20251120,627
1,1,1,1,1,1,1,20251111,20251121,1015
1,1,1,1,1,1,1,20251111,20251209,1002
1,1,1,1,1,1,1,20251111,20251209,766
1,1,1,1,1,1,1,20251112,20251128,107
1,1,1,1,1,1,1,20251112,20251209,578
1,1,1,1,1,1,1,20251113,20251121,849
1,1,1,1,1,1,1,20251114,20251121,315
1,1,1,1,1,1,1,20251114,20251123,474
1,1,1,1,1,1,1,20251114,20251209,652
1,1,1,1,1,1,1,20251114,20251209,689
1,1,1,1,1,1,1,20251114,20251209,706
1,1,1,1,1,1,1,20251115,20251121,539
1,1,1,1,1,1,1,20251115,20251123,476
1,1,1,1,1,1,1,20251115,20251128,141
1,1,1,1,1,1,1,20251115,20251130,1016
1,1,1,1,1,1,1,20251115,20251130,189
1,1,1,1,1,1,1,20251115,20251201,442
1,1,1,1,1,1,1,20251115,20251208,431
1,1,1,1,1,1,1,20251115,20251209,206
1,1,1,1,1,1,1,20251115,20251209,287
1,1,1,1,1,1,1,20251115,20251209,297
1,1,1,1,1,1,1,20251115,20251209,530
1,1,1,1,1,1,1,20251115,20251209,580
1,1,1,1,1,1,1,20251115,20251209,702
1,1,1,1,1,1,1,20251116,20251123,97
1,1,1,1,1,1,1,20251116,20251203,1018
1,1,1,1,1,1,1,20251116,20251209,666
1,1,1,1,1,1,1,20251117,20251123,492
1,1,1,1,1,1,1,20251117,20251128,752
1,1,1,1,1,1,1,20251117,20251207,182
1,1,1,1,1,1,1,20251117,20251209,145
1,1,1,1,1,1,1,20251117,20251209,671
1,1,1,1,1,1,1,20251117,20251209,799
1,1,1,1,1,1,1,20251118,20251124,983
1,1,1,1,1,1,1,20251118,20251127,975
1,1,1,1,1,1,1,20251118,20251209,54
1,1,1,1,1,1,1,20251118,20251209,709
1,1,1,1,1,1,1,20251119,20251127,268
1,1,1,1,1,1,1,20251119,20251128,451
1,1,1,1,1,1,1,20251119,20251130,558
1,1,1,1,1,1,1,20251119,20251209,103
1,1,1,1,1,1,1,20251119,20251209,191
1,1,1,1,1,1,1,20251119,20251209,41
1,1,1,1,1,1,1,20251119,20251209,432
1,1,1,1,1,1,1,20251119,20251209,721
1,1,1,1,1,1,1,20251119,20251209,930
1,1,1,1,1,1,1,20251120,20251130,478
1,1,1,1,1,1,1,20251120,20251209,1009
1,1,1,1,1,1,1,20251120,20251209,370
1,1,1,1,1,1,1,20251122,20251208,423
1,1,1,1,1,1,1,20251122,20251209,467
1,1,1,1,1,1,1,20251122,20251209,600
1,1,1,1,1,1,1,20251123,20251209,246
1,1,1,1,1,1,1,20251123,20251209,409
1,1,1,1,1,1,1,20251124,20251130,366
1,1,1,1,1,1,1,20251124,20251204,188
1,1,1,1,1,1,1,20251124,20251207,477
1,1,1,1,1,1,1,20251124,20251207,528
1,1,1,1,1,1,1,20251124,20251208,123
1,1,1,1,1,1,1,20251124,20251209,203
1,1,1,1,1,1,1,20251124,20251209,207
1,1,1,1,1,1,1,20251124,20251209,400
1,1,1,1,1,1,1,20251124,20251209,404
1,1,1,1,1,1,1,20251124,20251209,598
1,1,1,1,1,1,1,20251124,20251209,774
1,1,1,1,1,1,1,20251124,20251209,838
1,1,1,1,1,1,1,20251125,20251201,738
1,1,1,1,1,1,1,20251125,20251204,347
1,1,1,1,1,1,1,20251125,20251208,319
1,1,1,1,1,1,1,20251125,20251208,948
1,1,1,1,1,1,1,20251125,20251209,438
1,1,1,1,1,1,1,20251125,20251209,687
1,1,1,1,1,1,1,20251126,20251209,104
1,1,1,1,1,1,1,20251126,20251209,407
1,1,1,1,1,1,1,20251128,20251205,173
1,1,1,1,1,1,1,20251128,20251207,521
1,1,1,1,1,1,1,20251128,20251208,144
1,1,1,1,1,1,1,20251129,20251207,375
1,1,1,1,1,1,1,20251129,20251208,180
1,1,1,1,1,1,1,20251129,20251209,790
1,1,1,1,1,1,1,20251130,20251206,614
1,1,1,1,1,1,1,20251130,20251207,564
1,1,1,1,1,1,1,20251130,20251207,743
1,1,1,1,1,1,1,20251130,20251208,487
1,1,1,1,1,1,1,20251130,20251209,300
1,1,1,1,1,1,1,20251130,20251209,711
1,1,1,1,1,1,1,20251201,20251207,697
1,1,1,1,1,1,1,20251201,20251208,551
1,1,1,1,1,1,1,20251201,20251209,196
1,1,1,1,1,1,1,20251201,20251209,826
1,1,1,1,1,1,1,20251201,20251209,910
1,1,1,1,1,1,1,20251202,20251207,748
1,1,1,1,1,1,1,20251202,20251209,49
1,1,1,1,1,1,1,20251203,20251209,831
